Date;TIME;Pts_01;Pts_02;Pts_03;Pts_04;Pts_05;Pts_06;Pts_07;Pts_08;Pts_09;Pts_10;Pts_11;Pt_12;Pt_13
24-01-2021;11:54:00;2.91;45.75;-224.37;-329.78;-29.83;-17.85;-8.18;-85.24;-19.46;-15.39;-143.83;-93.57;-139.43
24-01-2021;19:57:00;2.20;45.66;-224.41;-330.17;-30.47;-17.86;-9.16;-85.15;-19.48;-15.21;-143.61;-93.59;-139.94
25-01-2021;03:59:00;2.58;45.61;-224.38;-329.55;-30.79;-17.90;-9.49;-85.31;-19.43;-15.27;-143.79;-93.53;-139.92
25-01-2021;12:02:00;2.94;45.91;-224.69;-330.03;-30.54;-17.80;-10.24;-85.33;-19.42;-15.30;-143.46;-93.31;-140.36
25-01-2021;20:04:00;2.48;45.78;-224.74;-330.18;-30.52;-17.75;-10.67;-85.59;-19.52;-15.31;-143.63;-93.13;-140.67
26-01-2021;03:59:00;3.62;46.07;-225.19;-330.65;-30.31;-17.78;-10.57;-85.51;-19.63;-15.24;-143.56;-92.85;-140.65
26-01-2021;11:54:00;2.51;46.33;-224.85;-330.48;-30.33;-17.86;-10.79;-85.62;-19.70;-15.49;-143.95;-92.95;-140.83
26-01-2021;20:02:00;2.48;46.56;-224.76;-330.93;-30.22;-17.93;-10.64;-85.90;-19.78;-15.64;-143.93;-92.47;-140.33
27-01-2021;03:59:00;3.34;46.91;-224.77;-331.91;-30.81;-17.68;-11.02;-85.33;-19.41;-15.02;-143.38;-92.34;-140.47
27-01-2021;12:02:00;2.69;47.02;-224.95;-332.97;-31.00;-17.67;-11.18;-85.03;-19.44;-15.11;-143.29;-92.31;-140.49
27-01-2021;20:05:00;2.83;46.94;-225.13;-333.32;-30.94;-17.54;-10.95;-85.03;-19.38;-15.06;-143.31;-91.95;-140.72
28-01-2021;04:00:00;2.85;47.03;-225.40;-332.49;-30.78;-17.44;-11.02;-85.01;-19.34;-15.21;-143.27;-92.09;-140.75
28-01-2021;11:54:00;3.59;46.95;-225.15;-331.72;-30.96;-17.53;-10.69;-85.12;-19.44;-15.22;-143.25;-92.13;-140.97
28-01-2021;19:57:00;3.56;46.93;-225.23;-331.63;-30.62;-17.49;-11.12;-85.31;-19.41;-15.14;-143.25;-92.02;-141.30
29-01-2021;04:00:00;3.60;46.75;-225.18;-331.80;-30.42;-17.47;-11.53;-85.36;-19.31;-15.25;-143.31;-91.80;-141.39
29-01-2021;12:02:00;4.34;46.73;-225.57;-332.87;-30.52;-17.28;-11.48;-85.25;-19.16;-14.93;-143.12;-91.48;-141.05
29-01-2021;20:05:00;4.44;46.80;-225.55;-332.27;-30.80;-17.27;-11.51;-85.32;-19.12;-15.06;-143.18;-91.35;-140.97
30-01-2021;04:00:00;4.25;46.99;-225.37;-331.72;-30.79;-17.23;-11.25;-85.36;-19.02;-14.87;-143.06;-91.68;-140.95
30-01-2021;11:52:00;3.79;47.07;-224.84;-331.64;-30.80;-17.72;-11.63;-85.90;-19.37;-15.18;-143.60;-91.98;-141.18
30-01-2021;19:57:00;3.85;47.11;-225.12;-331.14;-31.08;-17.62;-11.23;-85.74;-19.28;-15.30;-143.49;-92.04;-140.91
31-01-2021;04:00:00;4.01;47.39;-225.53;-330.75;-30.36;-17.96;-11.72;-85.93;-19.43;-15.43;-144.18;-92.06;-141.36
31-01-2021;11:58:00;3.21;47.30;-225.60;-331.33;-30.31;-18.04;-11.61;-86.25;-19.52;-15.56;-144.17;-92.22;-141.56
31-01-2021;20:03:00;4.30;47.59;-225.25;-331.51;-31.02;-17.44;-11.17;-85.73;-19.11;-15.23;-143.40;-91.41;-140.81
01-02-2021;04:00:00;4.97;47.78;-225.63;-332.04;-30.98;-17.28;-10.89;-85.62;-18.78;-14.52;-143.36;-91.31;-140.91
01-02-2021;11:54:00;4.67;47.62;-225.80;-331.58;-31.28;-17.28;-10.59;-85.90;-18.87;-14.71;-143.57;-91.03;-140.84
01-02-2021;19:58:00;4.82;47.68;-225.47;-331.48;-31.54;-17.27;-10.98;-85.93;-18.73;-14.76;-143.51;-91.06;-140.83
02-02-2021;04:00:00;4.37;47.60;-225.37;-330.70;-31.50;-17.51;-11.10;-86.42;-19.03;-14.75;-143.70;-91.14;-140.89
02-02-2021;12:03:00;4.76;47.62;-225.56;-331.37;-31.16;-17.52;-11.06;-86.17;-18.92;-14.87;-143.51;-90.83;-140.71
02-02-2021;19:58:00;4.72;47.93;-225.49;-331.61;-30.81;-17.69;-11.05;-86.43;-18.78;-14.92;-143.64;-91.22;-140.91
03-02-2021;03:53:00;4.46;47.97;-225.55;-331.96;-30.68;-17.59;-11.38;-86.23;-18.77;-14.98;-143.71;-90.93;-140.96
03-02-2021;11:55:00;4.18;48.16;-225.74;-331.66;-31.32;-17.61;-10.88;-86.12;-18.76;-14.90;-143.92;-91.09;-141.00
03-02-2021;19:58:00;4.67;48.22;-225.74;-331.74;-31.20;-17.35;-11.21;-86.01;-18.68;-15.04;-143.63;-91.15;-141.01
04-02-2021;04:01:00;4.41;48.41;-225.53;-331.91;-31.18;-17.37;-11.41;-86.09;-18.55;-15.01;-143.75;-91.11;-141.08
04-02-2021;12:03:00;4.30;48.41;-225.47;-331.88;-31.50;-17.39;-11.20;-86.03;-18.44;-15.16;-143.61;-91.02;-140.93
04-02-2021;19:58:00;3.74;48.53;-225.18;-332.04;-31.14;-17.46;-11.50;-86.35;-18.24;-15.30;-143.67;-90.88;-140.86
05-02-2021;03:53:00;3.20;48.44;-225.14;-331.95;-31.81;-17.45;-11.66;-86.36;-18.35;-15.54;-144.11;-91.17;-140.83
05-02-2021;11:56:00;2.98;48.12;-225.63;-330.84;-31.70;-17.56;-11.47;-86.46;-18.64;-15.65;-144.13;-91.17;-140.77
05-02-2021;19:58:00;2.57;48.18;-225.72;-331.28;-31.30;-17.59;-11.49;-86.44;-18.60;-15.85;-143.90;-90.95;-140.55
06-02-2021;04:01:00;2.48;48.22;-225.84;-331.49;-31.61;-17.55;-11.43;-86.44;-18.49;-15.78;-143.85;-91.00;-140.52
06-02-2021;12:03:00;3.04;48.19;-225.87;-331.97;-32.12;-17.36;-11.05;-86.20;-18.35;-15.46;-143.82;-91.05;-140.48
06-02-2021;19:58:00;3.09;48.33;-225.63;-332.15;-31.75;-17.27;-11.03;-86.08;-18.28;-15.51;-143.83;-91.31;-140.42
07-02-2021;03:53:00;2.75;48.28;-225.44;-332.03;-31.45;-17.26;-10.59;-85.97;-18.26;-15.50;-143.88;-91.48;-140.39
07-02-2021;11:56:00;2.89;48.20;-225.84;-332.21;-32.12;-17.33;-10.54;-85.96;-18.37;-15.47;-143.81;-91.68;-140.55
07-02-2021;19:58:00;3.69;48.42;-225.58;-332.24;-31.97;-17.18;-10.53;-85.75;-18.23;-15.51;-143.54;-91.59;-140.21
08-02-2021;04:01:00;3.48;48.46;-225.69;-332.44;-32.65;-17.10;-10.41;-85.76;-18.15;-15.57;-143.79;-91.60;-140.40
08-02-2021;12:04:00;2.30;48.12;-225.95;-332.04;-32.20;-17.31;-11.39;-86.09;-18.42;-15.69;-144.05;-91.87;-140.84
08-02-2021;19:59:00;3.18;48.15;-226.02;-331.48;-31.77;-17.29;-11.31;-85.95;-18.48;-15.62;-143.84;-91.78;-140.68
09-02-2021;03:53:00;3.41;48.29;-225.90;-332.53;-31.72;-16.93;-10.94;-85.63;-18.10;-15.22;-143.63;-91.48;-140.48
09-02-2021;11:57:00;3.30;48.51;-225.96;-332.55;-31.82;-16.90;-10.83;-85.55;-18.10;-15.19;-143.60;-91.57;-140.50
09-02-2021;19:57:00;2.81;48.70;-225.78;-332.42;-31.84;-16.87;-11.11;-85.48;-17.98;-15.25;-143.66;-91.44;-140.38
10-02-2021;04:00:00;2.64;48.56;-225.87;-332.35;-32.14;-16.95;-11.30;-85.63;-18.11;-15.25;-143.88;-91.43;-140.41
10-02-2021;12:04:00;2.86;48.23;-226.14;-333.03;-31.62;-17.00;-11.06;-85.83;-18.22;-15.39;-143.82;-91.37;-140.38
10-02-2021;19:59:00;3.29;48.54;-226.41;-333.02;-31.73;-16.86;-10.55;-85.55;-17.96;-15.19;-143.49;-91.14;-140.26
11-02-2021;03:54:00;2.97;48.60;-226.42;-333.02;-31.87;-16.76;-10.70;-85.60;-17.85;-15.31;-143.42;-91.67;-140.34
11-02-2021;11:56:00;2.31;48.51;-226.61;-332.29;-31.90;-16.93;-11.29;-85.92;-18.05;-15.42;-143.82;-92.12;-140.67
11-02-2021;19:58:00;2.29;48.31;-226.63;-332.33;-31.47;-16.83;-11.35;-85.84;-18.02;-15.30;-143.99;-92.03;-140.36
12-02-2021;03:56:00;2.09;48.05;-226.73;-332.07;-30.95;-16.83;-11.78;-86.06;-18.10;-15.61;-144.07;-92.21;-140.19
12-02-2021;11:59:00;2.15;47.87;-227.10;-331.93;-31.07;-16.93;-11.38;-86.28;-18.11;-15.75;-144.17;-91.99;-140.18
12-02-2021;20:01:00;2.24;48.01;-227.15;-332.15;-31.65;-16.85;-11.21;-86.21;-17.97;-15.69;-144.16;-91.82;-139.98
13-02-2021;04:04:00;2.17;47.55;-227.23;-331.79;-30.99;-16.74;-11.39;-86.25;-17.99;-15.43;-144.09;-91.65;-140.07
13-02-2021;11:59:00;1.77;47.25;-227.39;-331.48;-31.02;-16.93;-11.31;-86.67;-18.15;-15.80;-144.23;-91.57;-140.12
13-02-2021;19:54:00;1.77;47.43;-227.36;-331.86;-30.95;-16.88;-11.76;-86.43;-17.97;-15.74;-144.19;-91.46;-139.99
14-02-2021;03:56:00;1.84;47.66;-227.65;-331.85;-31.44;-16.64;-11.70;-86.01;-17.75;-15.56;-143.96;-91.39;-139.93
14-02-2021;11:59:00;1.07;47.31;-227.52;-331.47;-31.25;-17.09;-11.88;-86.77;-18.21;-15.80;-144.44;-91.52;-140.15
14-02-2021;20:02:00;1.62;46.86;-227.07;-331.17;-31.48;-17.55;-12.14;-86.84;-18.46;-16.12;-144.40;-91.92;-140.36
15-02-2021;04:04:00;3.46;47.30;-227.01;-332.32;-31.88;-16.93;-11.69;-86.01;-17.80;-15.39;-143.74;-91.46;-139.74
15-02-2021;11:59:00;3.28;47.67;-227.57;-331.65;-31.22;-17.05;-12.54;-86.05;-18.07;-15.87;-143.99;-91.05;-140.06
15-02-2021;19:54:00;1.78;47.91;-228.05;-331.75;-30.86;-17.15;-12.37;-85.58;-17.90;-16.26;-144.09;-91.48;-140.26
16-02-2021;03:57:00;2.33;48.00;-228.30;-332.21;-30.85;-17.19;-12.28;-85.03;-17.74;-16.25;-144.09;-91.65;-140.37
16-02-2021;11:59:00;3.54;48.45;-228.29;-331.94;-30.79;-17.19;-12.03;-84.91;-17.81;-15.91;-143.98;-91.48;-140.61
16-02-2021;20:02:00;4.12;48.58;-228.30;-333.11;-31.80;-16.76;-11.04;-84.94;-17.47;-15.64;-144.03;-91.74;-140.71
17-02-2021;04:00:00;4.15;48.26;-228.38;-333.96;-31.74;-16.43;-10.66;-84.98;-17.32;-15.76;-143.43;-91.41;-140.13
17-02-2021;12:00:00;4.47;48.29;-228.23;-333.60;-31.84;-16.58;-10.58;-84.75;-17.42;-15.81;-143.29;-91.65;-140.22
17-02-2021;19:54:00;4.40;48.20;-227.96;-333.66;-31.88;-16.57;-10.26;-84.79;-17.39;-15.81;-143.43;-91.84;-140.29
18-02-2021;03:57:00;5.40;48.34;-227.25;-333.25;-31.80;-16.69;-10.55;-84.52;-17.68;-16.01;-143.42;-92.09;-140.67
18-02-2021;12:00:00;6.61;49.28;-227.74;-332.88;-32.47;-16.84;-9.97;-84.61;-17.76;-15.86;-143.92;-92.20;-140.75
18-02-2021;20:02:00;7.87;49.34;-227.90;-331.86;-32.89;-16.63;-9.07;-84.47;-17.70;-15.94;-143.95;-92.25;-140.73
19-02-2021;04:07:00;8.17;49.47;-227.94;-331.85;-32.77;-16.65;-9.18;-84.48;-17.59;-15.77;-143.62;-91.91;-140.46
19-02-2021;12:00:00;8.23;49.24;-228.00;-331.95;-32.92;-16.65;-9.09;-84.81;-17.63;-15.78;-143.60;-91.56;-140.29
19-02-2021;19:55:00;7.78;49.28;-228.09;-332.24;-32.76;-16.57;-9.46;-84.72;-17.58;-15.89;-143.54;-91.26;-140.40
20-02-2021;03:57:00;7.42;49.27;-228.12;-332.20;-32.69;-16.57;-9.70;-84.54;-17.49;-15.82;-143.73;-91.17;-140.42
20-02-2021;12:04:00;6.54;48.92;-227.33;-331.89;-31.91;-17.03;-10.49;-84.86;-17.91;-16.21;-143.79;-90.69;-141.06
20-02-2021;20:08:00;6.15;48.60;-226.71;-331.60;-32.59;-17.20;-10.68;-84.84;-17.93;-16.15;-144.17;-90.90;-140.80
21-02-2021;04:05:00;6.06;49.76;-226.74;-333.38;-32.68;-16.89;-10.42;-84.48;-17.51;-15.38;-144.43;-91.56;-140.98
21-02-2021;12:00:00;6.31;50.04;-227.47;-334.04;-33.93;-16.77;-10.88;-83.76;-17.40;-14.71;-144.19;-91.76;-140.58
21-02-2021;19:55:00;6.80;49.87;-227.58;-334.08;-33.33;-16.89;-11.04;-84.09;-17.35;-15.04;-144.58;-91.85;-140.80
22-02-2021;03:58:00;7.02;49.82;-227.39;-333.75;-33.64;-16.99;-11.84;-84.38;-17.41;-15.48;-144.15;-91.34;-140.45
22-02-2021;12:00:00;7.24;49.50;-226.92;-333.28;-33.48;-17.44;-11.63;-84.56;-17.76;-15.41;-144.70;-91.76;-140.62
22-02-2021;20:03:00;6.80;49.63;-226.91;-333.82;-34.33;-17.38;-11.50;-84.51;-17.60;-15.44;-144.73;-91.99;-140.95
23-02-2021;03:58:00;6.34;49.96;-226.91;-333.70;-33.51;-17.54;-11.26;-84.31;-17.48;-15.49;-144.95;-92.71;-141.06
23-02-2021;11:53:00;6.46;49.66;-226.79;-334.36;-33.03;-17.52;-11.29;-84.29;-17.62;-15.59;-144.89;-92.25;-141.02
23-02-2021;19:55:00;7.06;49.37;-226.92;-333.97;-33.63;-17.58;-10.92;-84.68;-17.64;-15.48;-144.72;-92.21;-140.94
24-02-2021;03:58:00;5.82;49.57;-226.92;-332.89;-32.78;-17.95;-11.80;-84.50;-17.96;-15.78;-144.78;-92.58;-141.14
24-02-2021;12:04:00;7.88;50.28;-226.72;-333.76;-33.96;-17.60;-11.00;-83.77;-17.60;-15.01;-144.31;-91.32;-140.61
24-02-2021;20:03:00;7.86;51.15;-226.75;-334.57;-34.08;-17.46;-10.98;-83.38;-17.56;-15.19;-144.51;-91.45;-140.54
25-02-2021;04:01:00;7.54;50.89;-226.88;-334.40;-33.82;-17.57;-10.48;-83.44;-17.64;-15.22;-144.66;-91.75;-140.72
25-02-2021;11:49:00;8.09;50.78;-226.46;-334.32;-34.06;-17.54;-10.31;-83.82;-17.77;-15.46;-144.45;-91.62;-140.59
25-02-2021;19:56:00;8.10;50.26;-226.39;-334.68;-34.22;-17.53;-9.74;-83.54;-17.72;-14.57;-144.55;-91.78;-140.62
26-02-2021;03:58:00;7.90;50.69;-226.49;-334.62;-33.97;-17.60;-9.52;-83.22;-17.71;-14.76;-144.50;-91.89;-140.45
26-02-2021;12:01:00;7.72;50.64;-226.69;-334.79;-33.91;-17.57;-8.63;-83.21;-17.68;-14.93;-144.48;-91.86;-140.28
26-02-2021;20:04:00;7.18;50.38;-226.88;-334.46;-33.75;-17.63;-7.97;-83.04;-17.58;-15.29;-144.62;-91.82;-140.59
27-02-2021;03:58:00;7.46;50.51;-226.77;-334.52;-34.06;-17.65;-7.95;-82.97;-17.60;-15.31;-144.72;-91.52;-140.60
27-02-2021;11:53:00;8.60;50.22;-226.69;-334.65;-34.22;-17.52;-7.23;-82.87;-17.58;-15.05;-144.51;-91.37;-140.65
27-02-2021;19:56:00;8.48;50.09;-226.46;-335.07;-34.53;-17.53;-6.72;-82.74;-17.58;-14.82;-144.56;-91.18;-140.47
28-02-2021;03:59:00;8.17;50.70;-226.60;-335.07;-34.09;-17.52;-6.90;-82.93;-17.60;-15.13;-144.54;-91.20;-140.33
28-02-2021;12:01:00;8.14;50.35;-226.69;-335.25;-34.25;-17.54;-6.62;-82.76;-17.62;-15.14;-144.36;-91.19;-140.29
28-02-2021;20:04:00;7.65;50.44;-226.63;-334.94;-34.11;-17.55;-6.84;-83.14;-17.64;-15.19;-144.33;-91.01;-140.45
01-03-2021;03:59:00;7.63;50.51;-226.13;-335.39;-34.24;-17.52;-6.54;-83.07;-17.65;-14.94;-144.05;-91.06;-140.07
01-03-2021;11:54:00;7.47;50.39;-226.48;-335.41;-34.48;-17.59;-6.01;-83.04;-17.61;-14.73;-144.11;-91.19;-140.15
01-03-2021;19:56:00;8.02;50.32;-226.60;-335.48;-34.58;-17.60;-5.83;-82.62;-17.59;-14.83;-144.22;-90.97;-140.18
02-03-2021;03:59:00;7.61;50.30;-226.60;-335.74;-34.45;-17.61;-6.00;-82.75;-17.62;-14.68;-144.48;-91.03;-140.44
02-03-2021;11:55:00;7.48;50.10;-226.73;-335.24;-34.40;-17.87;-6.13;-82.97;-17.87;-15.02;-144.65;-91.23;-140.56
02-03-2021;19:58:00;6.84;49.75;-226.67;-334.21;-33.78;-17.75;-6.08;-83.02;-17.69;-15.34;-144.81;-91.27;-140.66
03-03-2021;03:56:00;7.38;49.95;-226.51;-334.90;-34.36;-17.51;-6.04;-82.98;-17.41;-14.37;-144.04;-90.78;-140.30
03-03-2021;11:54:00;7.74;49.96;-226.29;-335.24;-34.64;-17.53;-5.57;-82.89;-17.69;-14.57;-144.34;-90.78;-140.44
03-03-2021;20:01:00;7.73;50.06;-226.28;-335.19;-34.72;-17.63;-5.79;-83.10;-17.66;-14.46;-144.30;-90.51;-140.58
04-03-2021;03:59:00;6.84;49.50;-226.01;-335.25;-35.04;-17.38;-5.85;-84.01;-17.65;-14.22;-144.00;-89.84;-140.61
04-03-2021;11:45:00;6.76;49.41;-226.09;-334.64;-35.30;-17.31;-5.97;-83.80;-17.72;-14.52;-144.17;-90.04;-140.66
04-03-2021;19:57:00;6.59;49.47;-225.96;-335.12;-35.08;-17.31;-6.28;-83.66;-17.55;-15.23;-144.08;-90.10;-140.93
05-03-2021;04:01:00;6.85;49.51;-226.11;-334.73;-34.70;-17.40;-6.67;-83.80;-17.54;-15.31;-144.00;-90.57;-140.54
05-03-2021;12:04:00;7.30;49.56;-226.16;-335.49;-35.34;-17.34;-5.92;-83.76;-17.68;-15.38;-144.04;-89.94;-140.72
05-03-2021;19:59:00;7.26;49.66;-226.42;-335.25;-35.12;-17.57;-6.19;-84.07;-17.86;-15.54;-144.45;-90.37;-141.03
06-03-2021;03:55:00;7.86;49.41;-226.11;-336.01;-35.43;-17.45;-5.36;-83.52;-17.69;-15.64;-144.20;-89.97;-140.60
06-03-2021;11:58:00;8.65;49.45;-226.22;-335.74;-35.29;-17.44;-5.28;-83.15;-17.68;-15.42;-144.28;-89.92;-140.57
06-03-2021;20:02:00;9.06;49.34;-226.42;-336.12;-35.59;-17.24;-4.53;-82.80;-17.50;-15.03;-144.08;-89.58;-140.34
07-03-2021;04:06:00;8.43;48.98;-226.22;-336.03;-36.41;-17.20;-4.19;-82.80;-17.62;-15.24;-143.80;-89.74;-140.29
07-03-2021;12:01:00;8.45;49.05;-226.42;-335.86;-36.27;-17.15;-4.29;-82.84;-17.56;-15.34;-143.56;-89.71;-140.25
07-03-2021;19:56:00;8.75;48.77;-226.14;-335.90;-35.93;-17.26;-4.53;-83.39;-17.65;-15.15;-143.54;-89.68;-140.44
08-03-2021;04:00:00;8.23;48.34;-225.90;-334.86;-35.64;-17.48;-5.12;-83.80;-17.78;-15.22;-143.82;-89.76;-141.05
08-03-2021;12:03:00;8.26;48.52;-225.90;-335.60;-36.14;-17.59;-5.54;-84.03;-18.17;-14.93;-143.61;-90.50;-141.74
08-03-2021;19:59:00;8.87;48.69;-226.19;-336.25;-35.75;-17.14;-5.17;-83.13;-17.66;-14.96;-143.70;-90.64;-141.84
09-03-2021;03:47:00;8.77;48.49;-226.12;-336.42;-35.56;-17.05;-5.16;-82.92;-17.61;-14.73;-143.43;-90.70;-141.92
09-03-2021;11:57:00;8.61;48.10;-226.10;-336.56;-35.40;-17.19;-5.02;-82.83;-17.69;-15.07;-143.51;-90.39;-141.66
09-03-2021;20:01:00;8.15;48.02;-226.02;-335.93;-35.06;-17.50;-5.15;-83.11;-17.74;-15.39;-143.58;-90.49;-141.90
10-03-2021;04:04:00;8.09;48.24;-226.04;-336.58;-36.08;-17.32;-4.80;-83.08;-17.46;-14.89;-143.44;-90.58;-141.65
10-03-2021;12:00:00;9.91;48.01;-226.16;-336.78;-35.43;-17.31;-4.73;-83.20;-17.49;-15.05;-143.63;-90.35;-141.53
10-03-2021;19:55:00;9.47;48.69;-226.15;-336.95;-35.45;-17.42;-4.87;-83.27;-17.47;-14.89;-143.73;-90.33;-141.63
11-03-2021;03:59:00;8.80;49.43;-226.21;-336.53;-35.48;-17.59;-4.80;-83.37;-17.61;-14.72;-144.08;-90.52;-141.69
11-03-2021;12:02:00;9.07;50.26;-226.43;-336.46;-35.91;-17.54;-5.01;-83.30;-17.64;-15.06;-143.84;-90.02;-141.27
11-03-2021;19:58:00;8.62;50.48;-226.29;-336.22;-35.21;-17.91;-5.66;-83.75;-17.69;-15.18;-144.09;-90.34;-141.51
12-03-2021;03:53:00;9.56;51.00;-226.63;-336.42;-35.06;-17.85;-6.12;-83.74;-17.68;-15.12;-144.85;-90.42;-141.88
12-03-2021;11:57:00;9.49;51.08;-226.86;-336.26;-35.05;-18.12;-6.87;-84.13;-17.91;-15.30;-145.47;-90.79;-142.20
12-03-2021;20:00:00;9.51;52.64;-227.28;-336.62;-35.03;-17.85;-6.76;-83.65;-17.63;-15.20;-144.79;-90.97;-142.26
13-03-2021;04:03:00;10.29;52.36;-227.45;-337.19;-35.22;-17.48;-5.23;-83.42;-17.33;-15.25;-144.29;-90.64;-142.23
13-03-2021;11:59:00;11.01;52.32;-227.35;-337.02;-35.95;-17.46;-5.55;-83.09;-17.38;-14.97;-144.25;-90.83;-142.01
13-03-2021;20:01:00;10.80;52.42;-227.26;-336.31;-35.73;-17.33;-5.28;-83.17;-17.34;-15.17;-144.57;-90.72;-142.20
14-03-2021;03:58:00;10.46;52.51;-227.37;-336.93;-35.37;-17.43;-5.67;-83.29;-17.35;-15.11;-144.41;-90.65;-142.22
14-03-2021;12:01:00;10.36;52.21;-227.10;-336.53;-35.77;-17.78;-6.11;-83.57;-17.58;-15.19;-144.93;-90.60;-142.38
14-03-2021;20:04:00;10.55;52.43;-227.69;-336.33;-35.62;-17.43;-5.55;-82.87;-17.09;-15.78;-144.97;-90.65;-142.60
15-03-2021;04:00:00;11.43;52.36;-227.42;-336.51;-35.60;-17.57;-5.41;-82.65;-16.92;-15.20;-144.58;-89.90;-142.59
15-03-2021;11:55:00;11.04;52.35;-227.36;-336.06;-35.15;-17.74;-5.50;-82.74;-17.44;-15.41;-144.70;-90.08;-142.52
15-03-2021;19:59:00;10.94;52.45;-227.30;-335.92;-34.56;-17.54;-4.77;-82.37;-17.20;-15.50;-144.64;-90.09;-142.44
16-03-2021;04:02:00;11.47;52.10;-226.81;-334.39;-33.42;-17.89;-5.23;-82.71;-17.40;-15.99;-145.33;-90.23;-142.74
16-03-2021;11:58:00;12.73;52.18;-226.67;-336.25;-35.15;-17.77;-4.52;-82.73;-17.44;-15.26;-144.94;-90.16;-142.22
16-03-2021;19:53:00;13.46;52.57;-227.16;-336.89;-35.54;-17.39;-4.10;-82.49;-16.96;-15.05;-144.31;-90.00;-142.21
17-03-2021;03:57:00;13.18;52.84;-226.65;-336.45;-35.71;-17.53;-5.22;-82.95;-17.00;-14.89;-144.27;-90.17;-142.10
17-03-2021;12:12:00;14.01;52.65;-226.98;-336.52;-35.81;-17.54;-4.99;-82.47;-17.20;-14.67;-144.31;-90.25;-141.99
17-03-2021;20:01:00;14.45;52.65;-226.73;-337.12;-36.26;-17.44;-4.83;-82.60;-17.06;-14.67;-143.92;-89.81;-141.76
18-03-2021;03:59:00;14.52;52.64;-227.09;-336.19;-36.49;-17.51;-5.40;-82.83;-17.09;-14.70;-143.99;-89.71;-141.91
18-03-2021;11:55:00;13.54;52.45;-226.49;-336.65;-36.26;-17.54;-4.79;-82.25;-17.34;-14.17;-144.13;-89.42;-141.81
18-03-2021;19:58:00;13.93;52.59;-226.79;-336.64;-35.07;-17.41;-4.75;-81.56;-16.90;-14.46;-143.92;-89.24;-141.51
19-03-2021;04:01:00;14.33;52.38;-227.20;-336.67;-35.71;-17.30;-4.85;-81.77;-16.91;-14.02;-143.76;-89.17;-141.52
19-03-2021;12:05:00;13.77;52.94;-227.17;-336.94;-35.13;-17.32;-4.87;-81.82;-17.17;-14.03;-143.90;-89.59;-141.38
19-03-2021;20:00:00;14.10;53.12;-227.21;-337.09;-34.61;-16.86;-4.51;-81.50;-16.73;-14.03;-143.84;-89.82;-141.42
20-03-2021;03:56:00;13.64;53.05;-226.93;-336.72;-34.37;-17.07;-4.90;-81.49;-16.90;-13.98;-144.11;-90.02;-141.64
20-03-2021;11:59:00;14.98;52.97;-227.20;-337.41;-34.23;-16.90;-4.52;-81.36;-16.83;-14.03;-144.00;-90.01;-141.60
20-03-2021;20:03:00;15.55;52.87;-227.04;-337.29;-34.64;-17.00;-4.57;-81.40;-16.90;-13.26;-144.30;-89.75;-141.22
21-03-2021;03:58:00;15.72;52.30;-226.97;-337.62;-34.87;-16.73;-4.60;-81.16;-16.77;-13.78;-143.75;-89.07;-140.91
21-03-2021;11:54:00;15.57;52.22;-226.60;-337.90;-34.73;-16.78;-4.37;-81.70;-16.74;-13.71;-143.59;-89.05;-140.67
21-03-2021;19:57:00;15.73;52.46;-226.38;-338.34;-34.86;-16.74;-4.96;-81.77;-16.77;-13.95;-143.78;-89.03;-140.83
22-03-2021;04:00:00;16.16;52.41;-226.34;-337.68;-34.29;-17.10;-5.25;-81.88;-17.08;-14.43;-144.19;-89.38;-141.09
22-03-2021;12:04:00;16.94;53.02;-226.05;-337.77;-34.69;-16.82;-4.89;-81.60;-16.74;-14.03;-144.04;-89.49;-140.81
22-03-2021;19:59:00;16.99;53.44;-226.46;-338.24;-34.40;-16.77;-4.49;-81.74;-16.75;-14.20;-144.34;-90.29;-141.49
23-03-2021;03:55:00;16.14;53.70;-226.55;-338.19;-34.75;-16.88;-4.72;-81.77;-16.86;-14.20;-144.52;-89.91;-141.38
23-03-2021;11:58:00;17.30;53.86;-226.51;-338.58;-34.89;-16.97;-4.19;-81.68;-16.87;-13.94;-144.33;-90.94;-141.81
23-03-2021;20:02:00;17.80;53.86;-226.38;-338.76;-34.88;-16.95;-3.81;-81.52;-16.84;-13.87;-144.46;-90.53;-141.83
24-03-2021;04:05:00;17.74;53.68;-226.56;-338.63;-34.66;-16.98;-4.11;-81.42;-16.94;-13.87;-144.42;-90.59;-141.58
24-03-2021;12:00:00;17.48;53.57;-226.60;-338.50;-34.46;-16.98;-4.04;-81.37;-16.79;-13.54;-144.36;-90.32;-141.36
24-03-2021;19:56:00;16.56;53.63;-226.55;-337.46;-34.41;-17.18;-4.38;-81.62;-16.96;-13.50;-144.66;-90.78;-141.83
25-03-2021;03:59:00;16.32;53.11;-226.91;-337.03;-33.52;-17.30;-4.56;-82.04;-17.03;-13.79;-144.82;-90.77;-142.12
25-03-2021;12:03:00;16.39;54.42;-226.32;-337.31;-33.96;-17.44;-4.23;-81.95;-17.06;-13.47;-145.22;-90.83;-141.81
25-03-2021;19:58:00;17.12;54.51;-226.04;-337.38;-34.02;-17.28;-4.18;-81.79;-17.01;-14.00;-145.33;-90.25;-141.61
26-03-2021;03:54:00;17.36;54.28;-225.94;-338.01;-34.46;-17.02;-4.07;-81.47;-16.83;-13.74;-144.83;-90.28;-141.15
